order_id,customer_id,order_date,country,category,unit_price,qty,discount_pct,is_promo,revenue
500499,100354,2025-04-13,Russia,Skincare,17.83,2,0,False,35.66
500500,100354,2025-06-24,Russia,Makeup,24.81,1,0,False,24.81
500501,100354,2025-11-04,Russia,Wellness,10.52,1,5,False,9.99
500502,100355,2025-06-30,Kazakhstan,Haircare,16.47,2,0,False,32.94
500503,100355,2025-12-28,Kazakhstan,Fragrance,51.44,1,0,False,51.44
500504,100356,2025-08-22,USA,Skincare,13.09,2,0,False,26.18
500504,100356,2025-08-22,USA,Haircare,14.81,1,5,False,14.07
500504,100356,2025-08-22,USA,Skincare,25.25,1,0,False,25.25
500505,100358,2025-07-17,USA,Wellness,19.21,1,0,False,19.21
500506,100359,2024-03-16,Mexico,Haircare,10.8,1,0,False,10.8
500507,100359,2024-08-03,Mexico,Haircare,24.54,1,0,False,24.54
500507,100359,2024-08-03,Mexico,Makeup,8.79,1,0,False,8.79
500507,100359,2024-08-03,Mexico,Skincare,13.02,1,0,False,13.02
500508,100360,2025-09-07,Russia,Skincare,10.43,2,5,False,19.82
500508,100360,2025-09-07,Russia,Skincare,10.14,2,5,False,19.27
500509,100361,2025-09-03,Belarus,Wellness,14.49,2,0,False,28.98
500509,100361,2025-09-03,Belarus,Skincare,12.33,2,0,False,24.66
500509,100361,2025-09-03,Belarus,Skincare,12.87,2,5,False,24.45
500510,100362,2025-04-10,Russia,Wellness,19.88,1,5,False,18.89
500511,100363,2025-06-21,Russia,Wellness,7.44,1,0,False,7.44
500511,100363,2025-06-21,Russia,Fragrance,59.3,2,0,False,118.6
500511,100363,2025-06-21,Russia,Makeup,11.89,1,0,False,11.89
500512,100363,2025-10-15,Russia,Makeup,26.02,1,0,False,26.02
500513,100363,2025-11-09,Russia,Haircare,15.61,2,0,True,31.22
500514,100364,2025-05-11,USA,Haircare,22.1,2,0,False,44.2
500514,100364,2025-05-11,USA,Haircare,7.7,2,0,False,15.4
500514,100364,2025-05-11,USA,Skincare,31.34,1,5,False,29.77
500515,100365,2025-12-15,Russia,Makeup,24.13,2,5,False,45.85
500516,100366,2025-09-17,Russia,Haircare,13.47,1,0,False,13.47
500516,100366,2025-09-17,Russia,Makeup,20.56,1,0,False,20.56
500516,100366,2025-09-17,Russia,Fragrance,40.31,1,0,False,40.31
500517,100367,2024-12-16,Russia,Skincare,32.78,1,0,False,32.78
500517,100367,2024-12-16,Russia,Haircare,12.36,2,0,False,24.72
500518,100367,2025-12-14,Russia,Haircare,22.8,1,10,False,20.52
500518,100367,2025-12-14,Russia,Skincare,34.16,1,0,False,34.16
500519,100367,2025-12-20,Russia,Skincare,30.69,2,0,False,61.38
500520,100368,2025-06-30,Mexico,Skincare,27.15,1,0,False,27.15
500520,100368,2025-06-30,Mexico,Makeup,7.54,2,0,False,15.08
500521,100369,2025-09-05,Kazakhstan,Haircare,17.65,1,0,False,17.65
500522,100373,2024-01-21,Mexico,Makeup,22.04,2,5,False,41.88
500522,100373,2024-01-21,Mexico,Makeup,24.12,1,10,False,21.71
500522,100373,2024-01-21,Mexico,Fragrance,29.35,1,0,False,29.35
500523,100373,2025-03-17,Mexico,Fragrance,41.58,1,0,False,41.58
500524,100373,2025-05-13,Mexico,Wellness,14.38,2,5,False,27.32
500524,100373,2025-05-13,Mexico,Wellness,19.76,1,0,False,19.76
500525,100373,2025-06-19,Mexico,Fragrance,56.28,1,0,False,56.28
500526,100376,2024-06-22,Kazakhstan,Fragrance,36.17,1,0,False,36.17
500527,100377,2024-06-18,Mexico,Wellness,6.71,1,0,False,6.71
500527,100377,2024-06-18,Mexico,Haircare,7.47,2,0,False,14.94
500527,100377,2024-06-18,Mexico,Makeup,8.25,1,0,False,8.25
500528,100378,2025-04-18,USA,Makeup,22.92,2,0,False,45.84
500528,100378,2025-04-18,USA,Haircare,14.29,2,0,False,28.58
500528,100378,2025-04-18,USA,Makeup,10.61,2,0,False,21.22
500529,100378,2025-05-18,USA,Haircare,21.06,2,0,False,42.12
500529,100378,2025-05-18,USA,Fragrance,43.07,1,0,False,43.07
500529,100378,2025-05-18,USA,Skincare,10.86,1,0,False,10.86
500530,100378,2025-12-23,USA,Makeup,13.95,1,0,False,13.95
500530,100378,2025-12-23,USA,Wellness,18.5,1,0,False,18.5
500530,100378,2025-12-23,USA,Makeup,12.56,2,0,False,25.12
500531,100379,2024-07-02,Mexico,Makeup,24.75,1,5,False,23.51
500531,100379,2024-07-02,Mexico,Makeup,13.39,1,0,False,13.39
500531,100379,2024-07-02,Mexico,Wellness,15.36,2,0,False,30.72
500532,100380,2025-09-28,Russia,Wellness,17.28,1,10,False,15.55
500532,100380,2025-09-28,Russia,Makeup,15.27,1,0,False,15.27
500532,100380,2025-09-28,Russia,Fragrance,32.87,2,5,False,62.45
500533,100380,2025-11-28,Russia,Wellness,21.97,2,20,True,35.15
500534,100381,2024-05-05,Kazakhstan,Skincare,18.28,2,5,False,34.73
500535,100381,2024-05-13,Kazakhstan,Fragrance,34.27,2,0,False,68.54
500535,100381,2024-05-13,Kazakhstan,Wellness,21.3,2,0,False,42.6
500535,100381,2024-05-13,Kazakhstan,Fragrance,32.17,2,0,False,64.34
500536,100381,2024-09-04,Kazakhstan,Skincare,14.13,1,0,False,14.13
500536,100381,2024-09-04,Kazakhstan,Haircare,9.83,1,0,False,9.83
500537,100381,2025-04-11,Kazakhstan,Skincare,12.87,1,0,False,12.87
500537,100381,2025-04-11,Kazakhstan,Skincare,18.7,2,5,False,35.53
500537,100381,2025-04-11,Kazakhstan,Skincare,12.27,1,0,False,12.27
500538,100382,2025-10-13,Russia,Wellness,7.91,2,10,False,14.24
500539,100383,2025-01-14,Russia,Wellness,14.14,2,0,False,28.28
500539,100383,2025-01-14,Russia,Skincare,30.62,2,0,False,61.24
500539,100383,2025-01-14,Russia,Skincare,27.67,2,0,False,55.34
500540,100384,2024-06-12,Russia,Fragrance,17.68,1,0,False,17.68
500540,100384,2024-06-12,Russia,Makeup,17.51,2,0,False,35.02
500540,100384,2024-06-12,Russia,Makeup,7.69,2,5,False,14.61
500541,100384,2024-08-24,Russia,Haircare,20.31,2,0,False,40.62
500542,100385,2024-01-27,Russia,Makeup,10.12,1,0,False,10.12
500543,100386,2024-09-26,USA,Fragrance,52.97,1,0,False,52.97
500544,100386,2024-11-18,USA,Skincare,18.96,2,0,False,37.92
500544,100386,2024-11-18,USA,Haircare,24.76,2,0,False,49.52
500544,100386,2024-11-18,USA,Makeup,23.17,1,0,False,23.17
500545,100386,2024-12-29,USA,Wellness,7.34,1,10,False,6.61
500545,100386,2024-12-29,USA,Fragrance,46.3,1,0,False,46.3
500545,100386,2024-12-29,USA,Wellness,10.55,1,0,False,10.55
500546,100386,2025-07-28,USA,Makeup,13.2,1,0,False,13.2
500546,100386,2025-07-28,USA,Makeup,14.31,2,0,False,28.62
500547,100386,2025-09-06,USA,Makeup,9.0,2,5,False,17.1
500547,100386,2025-09-06,USA,Fragrance,15.62,2,5,False,29.68
500548,100386,2025-11-10,USA,Skincare,31.2,2,20,True,49.92
500549,100387,2025-03-10,Mexico,Fragrance,29.46,2,0,False,58.92
500550,100387,2025-03-24,Mexico,Haircare,11.77,2,0,False,23.54
500550,100387,2025-03-24,Mexico,Fragrance,18.14,1,0,False,18.14
500551,100388,2024-03-14,USA,Wellness,11.87,2,0,False,23.74
500551,100388,2024-03-14,USA,Haircare,14.6,1,0,False,14.6
500552,100389,2024-04-21,Mexico,Fragrance,42.34,2,5,False,80.45
500552,100389,2024-04-21,Mexico,Haircare,19.31,2,0,False,38.62
500553,100390,2024-03-17,Russia,Fragrance,20.61,1,0,False,20.61
500553,100390,2024-03-17,Russia,Wellness,8.52,1,0,False,8.52
500554,100390,2024-07-07,Russia,Wellness,12.74,1,0,False,12.74
500554,100390,2024-07-07,Russia,Wellness,15.66,1,5,False,14.88
500554,100390,2024-07-07,Russia,Fragrance,18.61,2,0,False,37.22
500555,100390,2024-09-18,Russia,Skincare,22.08,2,5,False,41.95
500556,100390,2024-10-21,Russia,Skincare,10.33,2,10,False,18.59
500556,100390,2024-10-21,Russia,Wellness,8.52,1,0,False,8.52
500556,100390,2024-10-21,Russia,Haircare,9.49,1,5,False,9.02
500557,100391,2025-08-24,Kazakhstan,Wellness,11.19,1,0,False,11.19
500558,100392,2024-02-29,Kazakhstan,Haircare,18.2,2,0,False,36.4
500558,100392,2024-02-29,Kazakhstan,Haircare,18.28,2,5,False,34.73
500559,100394,2024-11-01,Kazakhstan,Skincare,13.27,2,5,False,25.21
500559,100394,2024-11-01,Kazakhstan,Haircare,22.8,1,10,False,20.52
500560,100394,2024-11-05,Kazakhstan,Haircare,11.65,2,0,False,23.3
500560,100394,2024-11-05,Kazakhstan,Skincare,23.35,2,0,False,46.7
500560,100394,2024-11-05,Kazakhstan,Haircare,24.75,2,0,False,49.5
500561,100394,2024-11-21,Kazakhstan,Makeup,12.51,2,0,False,25.02
500561,100394,2024-11-21,Kazakhstan,Haircare,12.18,2,0,False,24.36
500562,100395,2024-07-27,Mexico,Makeup,7.41,2,0,False,14.82
500563,100395,2024-10-28,Mexico,Haircare,7.89,2,0,False,15.78
500564,100396,2025-01-16,Russia,Makeup,27.04,1,5,False,25.69
500564,100396,2025-01-16,Russia,Fragrance,16.91,2,0,False,33.82
500564,100396,2025-01-16,Russia,Wellness,21.62,2,0,False,43.24
500565,100398,2025-07-28,Kazakhstan,Haircare,15.65,2,0,False,31.3
500566,100398,2025-10-14,Kazakhstan,Makeup,9.73,2,0,False,19.46
500566,100398,2025-10-14,Kazakhstan,Wellness,15.15,1,0,False,15.15
500566,100398,2025-10-14,Kazakhstan,Fragrance,19.8,2,0,False,39.6
500567,100399,2024-12-26,Mexico,Wellness,21.42,2,0,False,42.84
500567,100399,2024-12-26,Mexico,Skincare,9.14,2,0,False,18.28
500568,100399,2025-05-24,Mexico,Wellness,16.16,1,0,False,16.16
500569,100401,2025-06-27,Mexico,Wellness,10.51,1,0,False,10.51
500569,100401,2025-06-27,Mexico,Skincare,24.67,2,5,False,46.87
500569,100401,2025-06-27,Mexico,Fragrance,55.84,1,0,False,55.84
500570,100402,2024-10-20,Russia,Makeup,17.43,1,5,False,16.56
500570,100402,2024-10-20,Russia,Skincare,19.79,1,0,False,19.79
500571,100403,2025-03-16,Russia,Skincare,23.53,2,0,False,47.06
500571,100403,2025-03-16,Russia,Skincare,11.36,1,0,False,11.36
500571,100403,2025-03-16,Russia,Haircare,13.62,2,0,False,27.24
500572,100404,2024-05-24,Russia,Makeup,27.65,1,10,False,24.88
500573,100404,2024-07-22,Russia,Skincare,18.95,1,0,False,18.95
500574,100405,2025-02-13,Russia,Wellness,11.18,2,0,False,22.36
500574,100405,2025-02-13,Russia,Haircare,19.28,2,0,False,38.56
500575,100406,2025-01-25,Mexico,Makeup,11.22,2,0,False,22.44
500576,100409,2025-01-29,Russia,Fragrance,58.94,1,5,False,55.99
500576,100409,2025-01-29,Russia,Makeup,8.75,2,0,False,17.5
500576,100409,2025-01-29,Russia,Haircare,16.1,1,0,False,16.1
500577,100411,2024-01-27,Mexico,Makeup,14.36,1,5,False,13.64
500577,100411,2024-01-27,Mexico,Skincare,12.76,2,5,False,24.24
500577,100411,2024-01-27,Mexico,Haircare,12.99,2,0,False,25.98
500578,100411,2024-03-08,Mexico,Skincare,15.15,1,0,True,15.15
500578,100411,2024-03-08,Mexico,Wellness,10.41,2,0,True,20.82
500578,100411,2024-03-08,Mexico,Fragrance,24.38,1,25,True,18.28
500579,100411,2024-08-02,Mexico,Makeup,24.3,2,0,False,48.6
500579,100411,2024-08-02,Mexico,Wellness,13.0,1,5,False,12.35
500580,100412,2024-06-07,USA,Fragrance,44.48,1,20,True,35.58
500581,100412,2024-07-21,USA,Makeup,13.03,1,0,False,13.03
500581,100412,2024-07-21,USA,Skincare,27.59,1,0,False,27.59
500582,100413,2025-06-21,Belarus,Fragrance,53.04,1,0,False,53.04
500583,100414,2024-11-09,Russia,Skincare,31.3,2,0,True,62.6
500583,100414,2024-11-09,Russia,Skincare,22.74,1,25,True,17.06
500583,100414,2024-11-09,Russia,Makeup,20.74,2,0,True,41.48
500584,100415,2025-10-05,Russia,Skincare,13.92,1,0,False,13.92
500585,100416,2025-08-26,Mexico,Wellness,20.38,1,5,False,19.36
500586,100416,2025-11-14,Mexico,Haircare,17.32,1,0,False,17.32
500586,100416,2025-11-14,Mexico,Fragrance,48.52,1,0,False,48.52
500586,100416,2025-11-14,Mexico,Fragrance,17.75,1,0,False,17.75
500587,100417,2025-11-05,USA,Skincare,34.37,1,0,False,34.37
500588,100418,2024-01-11,Russia,Skincare,28.47,2,10,False,51.25
500588,100418,2024-01-11,Russia,Skincare,34.2,2,0,False,68.4
500589,100418,2024-06-15,Russia,Skincare,18.93,2,0,False,37.86
500589,100418,2024-06-15,Russia,Wellness,6.33,2,0,False,12.66
500589,100418,2024-06-15,Russia,Skincare,29.62,2,5,False,56.28
500590,100419,2024-02-24,Russia,Wellness,6.06,2,5,False,11.51
500590,100419,2024-02-24,Russia,Haircare,11.71,1,0,False,11.71
500590,100419,2024-02-24,Russia,Fragrance,56.95,1,0,False,56.95
500591,100419,2024-04-17,Russia,Wellness,10.19,1,0,False,10.19
500592,100419,2024-05-15,Russia,Skincare,13.0,2,0,False,26.0
500592,100419,2024-05-15,Russia,Haircare,10.63,2,0,False,21.26
500592,100419,2024-05-15,Russia,Fragrance,36.59,2,0,False,73.18
500593,100421,2024-08-14,Russia,Fragrance,24.54,1,0,False,24.54
500594,100422,2025-12-05,USA,Makeup,14.13,1,5,False,13.42
500594,100422,2025-12-05,USA,Haircare,10.91,2,0,False,21.82
500595,100423,2024-08-01,Mexico,Skincare,27.92,1,0,False,27.92
500595,100423,2024-08-01,Mexico,Skincare,13.2,2,0,False,26.4
500595,100423,2024-08-01,Mexico,Wellness,17.07,2,0,False,34.14
500596,100423,2025-02-06,Mexico,Wellness,13.15,2,0,False,26.3
500596,100423,2025-02-06,Mexico,Makeup,20.58,1,5,False,19.55
500597,100424,2024-09-19,USA,Haircare,22.91,2,5,False,43.53
500597,100424,2024-09-19,USA,Skincare,25.06,2,0,False,50.12
500598,100425,2024-04-17,Russia,Wellness,9.86,2,0,False,19.72
500599,100425,2024-04-17,Russia,Makeup,21.85,2,5,False,41.52
500599,100425,2024-04-17,Russia,Wellness,20.8,1,5,False,19.76
500599,100425,2024-04-17,Russia,Wellness,15.63,1,0,False,15.63
500600,100425,2024-06-02,Russia,Makeup,26.23,2,10,True,47.21
500600,100425,2024-06-02,Russia,Wellness,21.16,1,0,True,21.16
500601,100426,2024-07-20,Russia,Makeup,21.72,1,0,False,21.72
500601,100426,2024-07-20,Russia,Wellness,15.43,1,0,False,15.43
500602,100426,2024-10-07,Russia,Haircare,19.52,2,0,False,39.04
500602,100426,2024-10-07,Russia,Fragrance,40.86,1,0,False,40.86
500603,100427,2025-02-23,Mexico,Skincare,22.42,2,0,False,44.84
500603,100427,2025-02-23,Mexico,Haircare,12.0,1,5,False,11.4
500604,100427,2025-06-16,Mexico,Wellness,20.81,1,0,False,20.81
500605,100427,2025-07-11,Mexico,Wellness,6.96,1,0,False,6.96
500605,100427,2025-07-11,Mexico,Makeup,20.69,2,5,False,39.31
500605,100427,2025-07-11,Mexico,Skincare,8.4,1,0,False,8.4
500606,100428,2024-03-25,Mexico,Wellness,15.75,1,5,False,14.96
500607,100429,2025-07-28,Russia,Skincare,32.37,1,0,False,32.37
500607,100429,2025-07-28,Russia,Wellness,15.06,1,5,False,14.31
500607,100429,2025-07-28,Russia,Skincare,31.12,1,10,False,28.01
500608,100430,2024-07-21,Kazakhstan,Fragrance,32.87,1,0,False,32.87
500608,100430,2024-07-21,Kazakhstan,Makeup,11.03,1,5,False,10.48
500609,100430,2024-08-21,Kazakhstan,Skincare,15.91,1,0,False,15.91
500609,100430,2024-08-21,Kazakhstan,Skincare,28.42,2,0,False,56.84
500609,100430,2024-08-21,Kazakhstan,Haircare,8.21,1,0,False,8.21
500610,100431,2024-07-29,Mexico,Skincare,31.61,1,5,False,30.03
500610,100431,2024-07-29,Mexico,Skincare,34.23,1,0,False,34.23
500611,100431,2024-11-01,Mexico,Wellness,21.46,2,0,False,42.92
500612,100431,2024-11-05,Mexico,Wellness,15.74,2,0,False,31.48
500612,100431,2024-11-05,Mexico,Makeup,16.68,1,0,False,16.68
500613,100431,2024-12-03,Mexico,Makeup,14.45,2,0,False,28.9
500613,100431,2024-12-03,Mexico,Fragrance,54.12,2,0,False,108.24
500614,100432,2025-03-20,Mexico,Wellness,7.18,2,0,False,14.36
500614,100432,2025-03-20,Mexico,Haircare,9.7,1,0,False,9.7
500615,100432,2025-04-08,Mexico,Fragrance,50.99,2,0,False,101.98
500615,100432,2025-04-08,Mexico,Wellness,17.37,2,0,False,34.74
500615,100432,2025-04-08,Mexico,Haircare,13.1,1,5,False,12.44
500616,100433,2025-08-01,Kazakhstan,Haircare,7.19,2,5,False,13.66
500616,100433,2025-08-01,Kazakhstan,Fragrance,38.45,1,0,False,38.45
500617,100434,2024-10-18,Russia,Fragrance,48.64,2,0,False,97.28
500617,100434,2024-10-18,Russia,Skincare,31.59,2,5,False,60.02
500617,100434,2024-10-18,Russia,Makeup,13.9,1,5,False,13.2
500618,100434,2025-06-05,Russia,Skincare,29.77,1,25,True,22.33
500619,100434,2025-12-08,Russia,Makeup,12.04,2,0,False,24.08
500620,100436,2024-07-23,Kazakhstan,Wellness,11.03,2,0,False,22.06
500620,100436,2024-07-23,Kazakhstan,Wellness,19.85,1,0,False,19.85
500621,100437,2024-03-27,Mexico,Skincare,20.15,2,5,False,38.28
500621,100437,2024-03-27,Mexico,Haircare,20.79,1,0,False,20.79
500622,100437,2024-07-21,Mexico,Skincare,25.46,2,0,False,50.92
500622,100437,2024-07-21,Mexico,Makeup,17.73,2,0,False,35.46
500623,100438,2025-07-09,Belarus,Fragrance,38.14,1,5,False,36.23
500623,100438,2025-07-09,Belarus,Haircare,11.72,1,0,False,11.72
500623,100438,2025-07-09,Belarus,Makeup,25.35,2,0,False,50.7
500624,100438,2025-10-20,Belarus,Haircare,12.97,2,0,False,25.94
500624,100438,2025-10-20,Belarus,Wellness,11.42,2,0,False,22.84
500625,100439,2025-10-09,Russia,Wellness,17.84,2,0,False,35.68
500626,100439,2025-10-30,Russia,Skincare,13.17,2,0,False,26.34
500626,100439,2025-10-30,Russia,Fragrance,56.7,2,5,False,107.73
500626,100439,2025-10-30,Russia,Skincare,29.42,2,0,False,58.84
500627,100439,2025-12-20,Russia,Haircare,21.65,1,0,False,21.65
500627,100439,2025-12-20,Russia,Haircare,16.3,2,10,False,29.34
500628,100440,2025-07-23,Russia,Skincare,17.6,1,0,False,17.6
500629,100441,2025-08-14,Russia,Fragrance,50.57,2,0,False,101.14
500629,100441,2025-08-14,Russia,Skincare,19.58,1,0,False,19.58
500629,100441,2025-08-14,Russia,Wellness,11.14,1,0,False,11.14
500630,100442,2024-11-29,Russia,Skincare,27.83,1,0,True,27.83
500630,100442,2024-11-29,Russia,Skincare,14.63,1,15,True,12.44
500631,100442,2025-12-18,Russia,Wellness,16.16,2,0,False,32.32
500632,100443,2024-05-12,Russia,Wellness,21.99,2,5,False,41.78
500632,100443,2024-05-12,Russia,Wellness,8.96,2,5,False,17.02
500632,100443,2024-05-12,Russia,Skincare,14.55,2,0,False,29.1
500633,100444,2025-01-26,Kazakhstan,Skincare,29.37,1,0,False,29.37
500634,100445,2025-01-19,Russia,Wellness,18.82,1,0,False,18.82
500635,100446,2024-09-15,Russia,Skincare,27.08,2,0,False,54.16
500636,100447,2025-03-03,Mexico,Fragrance,18.29,1,25,True,13.72
500636,100447,2025-03-03,Mexico,Skincare,11.69,2,20,True,18.7
500636,100447,2025-03-03,Mexico,Makeup,6.91,2,0,True,13.82
500637,100447,2025-05-05,Mexico,Wellness,13.95,2,5,False,26.5
500637,100447,2025-05-05,Mexico,Makeup,8.59,2,0,False,17.18
500638,100447,2025-06-28,Mexico,Makeup,25.77,2,0,False,51.54
500638,100447,2025-06-28,Mexico,Skincare,9.85,1,0,False,9.85
500638,100447,2025-06-28,Mexico,Haircare,17.15,1,5,False,16.29
500639,100448,2024-06-25,Russia,Wellness,8.93,2,0,False,17.86
500639,100448,2024-06-25,Russia,Fragrance,29.31,2,0,False,58.62
500640,100449,2025-06-03,Russia,Haircare,21.03,2,0,True,42.06
500640,100449,2025-06-03,Russia,Wellness,17.2,2,20,True,27.52
500641,100449,2025-10-08,Russia,Skincare,9.27,2,5,False,17.61
500641,100449,2025-10-08,Russia,Skincare,24.21,2,0,False,48.42
500642,100449,2025-11-19,Russia,Haircare,19.73,2,5,False,37.49
500643,100449,2025-12-24,Russia,Wellness,20.69,2,0,False,41.38
500643,100449,2025-12-24,Russia,Skincare,24.3,1,0,False,24.3
500644,100450,2025-06-15,Mexico,Skincare,30.48,1,0,False,30.48
500644,100450,2025-06-15,Mexico,Skincare,22.97,1,0,False,22.97
500645,100451,2024-03-05,Belarus,Haircare,13.5,2,15,True,22.95
500646,100451,2024-04-18,Belarus,Makeup,14.0,1,0,False,14.0
500646,100451,2024-04-18,Belarus,Skincare,16.35,1,5,False,15.53
500646,100451,2024-04-18,Belarus,Haircare,20.77,1,0,False,20.77
500647,100452,2024-12-14,Kazakhstan,Skincare,16.33,2,0,False,32.66
500647,100452,2024-12-14,Kazakhstan,Wellness,19.35,2,0,False,38.7
500648,100452,2024-12-16,Kazakhstan,Makeup,10.22,1,0,False,10.22
500648,100452,2024-12-16,Kazakhstan,Wellness,21.77,2,0,False,43.54
500649,100452,2024-12-27,Kazakhstan,Fragrance,31.02,2,0,False,62.04
500649,100452,2024-12-27,Kazakhstan,Haircare,21.09,2,0,False,42.18
500650,100452,2025-01-02,Kazakhstan,Fragrance,26.88,1,5,False,25.54
500650,100452,2025-01-02,Kazakhstan,Skincare,26.34,1,0,False,26.34
500650,100452,2025-01-02,Kazakhstan,Fragrance,19.12,2,5,False,36.33
500651,100452,2025-04-12,Kazakhstan,Skincare,15.87,2,0,False,31.74
500651,100452,2025-04-12,Kazakhstan,Makeup,17.83,2,0,False,35.66
500652,100452,2025-06-01,Kazakhstan,Wellness,15.44,1,15,True,13.12
500652,100452,2025-06-01,Kazakhstan,Fragrance,56.62,1,15,True,48.13
500652,100452,2025-06-01,Kazakhstan,Haircare,21.82,1,0,True,21.82
500653,100453,2025-03-18,Russia,Fragrance,30.95,2,0,False,61.9
500654,100453,2025-07-24,Russia,Haircare,15.14,1,0,False,15.14
500654,100453,2025-07-24,Russia,Haircare,12.02,2,0,False,24.04
500654,100453,2025-07-24,Russia,Makeup,7.03,1,0,False,7.03
500655,100454,2024-02-04,Belarus,Wellness,10.77,1,0,False,10.77
500655,100454,2024-02-04,Belarus,Wellness,11.99,2,5,False,22.78
500655,100454,2024-02-04,Belarus,Skincare,34.63,2,5,False,65.8
500656,100454,2024-06-11,Belarus,Wellness,11.6,1,0,False,11.6
500657,100458,2025-04-04,Russia,Makeup,19.91,2,0,False,39.82
500657,100458,2025-04-04,Russia,Makeup,8.58,2,10,False,15.44
500658,100459,2025-06-22,Russia,Skincare,21.91,1,0,False,21.91
500659,100459,2025-09-03,Russia,Wellness,11.72,2,0,False,23.44
500660,100460,2024-11-22,USA,Makeup,27.89,1,0,False,27.89
500660,100460,2024-11-22,USA,Wellness,21.2,1,0,False,21.2
500660,100460,2024-11-22,USA,Haircare,7.3,2,0,False,14.6
500661,100461,2024-08-07,Russia,Makeup,20.43,1,0,False,20.43
500661,100461,2024-08-07,Russia,Fragrance,27.36,2,0,False,54.72
500662,100462,2024-07-02,Mexico,Wellness,7.75,2,5,False,14.72
500662,100462,2024-07-02,Mexico,Haircare,12.0,2,0,False,24.0
500662,100462,2024-07-02,Mexico,Makeup,18.49,1,5,False,17.57
500663,100463,2025-04-28,USA,Fragrance,55.92,1,0,False,55.92
500663,100463,2025-04-28,USA,Skincare,31.39,2,0,False,62.78
500664,100464,2024-07-29,Mexico,Skincare,20.04,2,5,False,38.08
500664,100464,2024-07-29,Mexico,Skincare,15.47,2,5,False,29.39
500665,100465,2025-08-04,USA,Haircare,16.7,2,0,False,33.4
500666,100466,2024-11-08,Kazakhstan,Makeup,23.34,1,0,True,23.34
500666,100466,2024-11-08,Kazakhstan,Wellness,20.36,2,0,True,40.72
500667,100466,2025-01-06,Kazakhstan,Makeup,16.65,2,0,False,33.3
500667,100466,2025-01-06,Kazakhstan,Wellness,12.88,2,0,False,25.76
500667,100466,2025-01-06,Kazakhstan,Wellness,20.81,2,0,False,41.62
500668,100468,2024-04-02,Kazakhstan,Fragrance,46.71,2,0,False,93.42
500668,100468,2024-04-02,Kazakhstan,Fragrance,48.46,2,0,False,96.92
500669,100469,2024-06-19,Russia,Fragrance,58.28,2,0,False,116.56
500670,100469,2024-06-22,Russia,Skincare,31.09,2,5,False,59.07
500670,100469,2024-06-22,Russia,Wellness,14.72,1,0,False,14.72
500671,100469,2024-09-12,Russia,Skincare,15.7,2,0,False,31.4
500671,100469,2024-09-12,Russia,Haircare,9.73,2,0,False,19.46
500672,100470,2024-08-20,Kazakhstan,Fragrance,53.71,2,10,False,96.68
500672,100470,2024-08-20,Kazakhstan,Fragrance,21.71,2,0,False,43.42
500673,100470,2024-11-10,Kazakhstan,Wellness,13.49,1,10,True,12.14
500674,100470,2025-02-27,Kazakhstan,Fragrance,42.27,2,0,False,84.54
500674,100470,2025-02-27,Kazakhstan,Skincare,23.86,1,0,False,23.86
500675,100472,2024-11-25,Mexico,Makeup,7.69,1,0,True,7.69
500675,100472,2024-11-25,Mexico,Wellness,15.66,1,0,True,15.66
500676,100472,2025-01-24,Mexico,Skincare,29.21,1,0,False,29.21
500676,100472,2025-01-24,Mexico,Makeup,11.11,1,5,False,10.55
500676,100472,2025-01-24,Mexico,Skincare,26.02,2,10,False,46.84
500677,100474,2025-03-19,Russia,Makeup,21.22,1,0,False,21.22
500678,100474,2025-06-01,Russia,Skincare,22.89,2,0,True,45.78
500678,100474,2025-06-01,Russia,Wellness,8.25,1,0,True,8.25
500679,100474,2025-12-16,Russia,Fragrance,46.63,1,0,False,46.63
500679,100474,2025-12-16,Russia,Skincare,8.82,2,0,False,17.64
500680,100475,2024-05-23,Russia,Skincare,25.5,1,0,False,25.5
500681,100475,2025-02-15,Russia,Makeup,23.6,1,0,False,23.6
500681,100475,2025-02-15,Russia,Skincare,34.93,1,10,False,31.44
500682,100475,2025-02-20,Russia,Wellness,7.48,1,0,False,7.48
500683,100475,2025-04-20,Russia,Makeup,8.03,2,0,False,16.06
500683,100475,2025-04-20,Russia,Skincare,14.03,2,10,False,25.25
500684,100476,2024-04-20,Kazakhstan,Fragrance,37.34,2,0,False,74.68
500685,100476,2024-04-26,Kazakhstan,Wellness,21.62,1,0,False,21.62
500685,100476,2024-04-26,Kazakhstan,Makeup,15.49,1,0,False,15.49
500686,100477,2025-01-12,Kazakhstan,Wellness,14.98,1,5,False,14.23
500687,100478,2025-02-28,USA,Skincare,23.44,1,0,False,23.44
500688,100478,2025-11-13,USA,Fragrance,51.41,1,0,False,51.41
500688,100478,2025-11-13,USA,Makeup,14.01,1,5,False,13.31
500689,100480,2025-08-23,USA,Skincare,16.84,2,0,False,33.68
500689,100480,2025-08-23,USA,Fragrance,31.92,2,0,False,63.84
500690,100480,2025-12-19,USA,Skincare,27.09,2,5,False,51.47
500691,100481,2024-09-11,Mexico,Haircare,23.11,1,5,False,21.95
500691,100481,2024-09-11,Mexico,Makeup,25.7,1,0,False,25.7
500691,100481,2024-09-11,Mexico,Wellness,9.8,2,0,False,19.6
500692,100482,2024-04-18,Mexico,Makeup,11.87,1,0,False,11.87
